Major Lag
dA\dB,FORWARDS_MAJOR,FORWARDS_MINOR,FORWARDS_MICRO,NO_CHANGE,BACKWARD_MAJOR,BACKWARD_MINOR,BACKWARD_MICRO
FORWARDS_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
NO_CHANGE,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000
BACKWARD_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Total values: 12

Minor Lag
dA\dB,FORWARDS_MAJOR,FORWARDS_MINOR,FORWARDS_MICRO,NO_CHANGE,BACKWARD_MAJOR,BACKWARD_MINOR,BACKWARD_MICRO
FORWARDS_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
FORWARDS_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
NO_CHANGE,0.0000,0.0000,7.0000,161.0000,0.0000,0.0000,0.0000
BACKWARD_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Total values: 169

Micro Lag
dA\dB,FORWARDS_MAJOR,FORWARDS_MINOR,FORWARDS_MICRO,NO_CHANGE,BACKWARD_MAJOR,BACKWARD_MINOR,BACKWARD_MICRO
FORWARDS_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
NO_CHANGE,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000
BACKWARD_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Total values: 2

No Lag
dA\dB,FORWARDS_MAJOR,FORWARDS_MINOR,FORWARDS_MICRO,NO_CHANGE,BACKWARD_MAJOR,BACKWARD_MINOR,BACKWARD_MICRO
FORWARDS_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
NO_CHANGE,0.0000,2.0000,0.0000,1.0000,0.0000,0.0000,0.0000
BACKWARD_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Total values: 3



Lag (Vers Behind), Major, Days of Lag, Minor, Days of Lag, Micro, Days of Lag
ProjectVersion(version=4.0.0.dev.136, dependency=3.2.9, time=2013-05-15 09:20:43 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.141, dependency=3.2.9, time=2013-05-15 11:43:22 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.144, dependency=3.2.9, time=2013-05-15 12:12:33 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.146, dependency=3.2.9, time=2013-05-15 12:32:05 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.149, dependency=3.2.9, time=2013-05-15 14:20:24 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.152, dependency=3.2.9, time=2013-05-15 15:08:10 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.153, dependency=3.2.9, time=2013-05-16 09:05:52 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.154, dependency=3.2.9, time=2013-05-16 09:55:28 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.155, dependency=3.2.9, time=2013-05-16 11:56:09 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.156, dependency=3.2.9, time=2013-05-16 13:17:17 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.157, dependency=3.2.9, time=2013-05-16 13:42:18 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.160, dependency=3.2.9, time=2013-05-17 09:52:47 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.161, dependency=3.2.9, time=2013-05-22 18:03:00 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.162, dependency=3.2.9, time=2013-05-23 15:49:36 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.165, dependency=3.2.9, time=2013-05-24 10:28:48 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.168, dependency=3.2.9, time=2013-05-24 13:03:38 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.170, dependency=3.2.9, time=2013-05-24 15:24:48 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.141, time=2013-05-10 23:58:29 UTC)
ProjectVersion(version=4.0.0.dev.176, dependency=3.2.9, time=2013-05-27 10:13:11 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.149, time=2013-05-25 00:06:57 UTC)
ProjectVersion(version=4.0.0.dev.177, dependency=3.2.9, time=2013-05-27 14:09:35 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.149, time=2013-05-25 00:06:57 UTC)
ProjectVersion(version=4.0.0.dev.178, dependency=3.2.9, time=2013-05-27 14:21:35 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.149, time=2013-05-25 00:06:57 UTC)
ProjectVersion(version=4.0.0.dev.179, dependency=3.2.9, time=2013-05-27 14:25:37 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.149, time=2013-05-25 00:06:57 UTC)
ProjectVersion(version=4.0.0.dev.180, dependency=3.2.9, time=2013-05-27 14:52:03 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.149, time=2013-05-25 00:06:57 UTC)
ProjectVersion(version=4.0.0.dev.181, dependency=3.2.9, time=2013-05-28 08:31:25 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.149, time=2013-05-25 00:06:57 UTC)
ProjectVersion(version=4.0.0.dev.183, dependency=3.2.9, time=2013-05-28 10:21:47 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.149, time=2013-05-25 00:06:57 UTC)
ProjectVersion(version=4.0.0.dev.184, dependency=3.2.9, time=2013-05-28 12:23:20 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.149, time=2013-05-25 00:06:57 UTC)
ProjectVersion(version=4.0.0.dev.185, dependency=3.2.9, time=2013-05-28 14:19:23 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.149, time=2013-05-25 00:06:57 UTC)
ProjectVersion(version=4.0.0.dev.186, dependency=3.2.9, time=2013-05-29 08:04:37 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.149, time=2013-05-25 00:06:57 UTC)
ProjectVersion(version=4.0.0.dev.187, dependency=3.2.9, time=2013-05-31 11:58:50 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.162, time=2013-05-29 19:57:16 UTC)
ProjectVersion(version=4.0.0.dev.188, dependency=3.2.9, time=2013-05-31 12:27:24 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.162, time=2013-05-29 19:57:16 UTC)
ProjectVersion(version=4.0.0.dev.189, dependency=3.2.9, time=2013-06-03 07:57:01 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.162, time=2013-05-29 19:57:16 UTC)
ProjectVersion(version=4.0.0.dev.190, dependency=3.2.9, time=2013-06-03 08:19:59 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.162, time=2013-05-29 19:57:16 UTC)
ProjectVersion(version=4.0.0.dev.191, dependency=3.2.9, time=2013-06-03 08:38:05 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.162, time=2013-05-29 19:57:16 UTC)
ProjectVersion(version=4.0.0.dev.192, dependency=3.2.9, time=2013-06-03 08:44:14 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.162, time=2013-05-29 19:57:16 UTC)
ProjectVersion(version=4.0.0.dev.193, dependency=3.2.9, time=2013-06-04 10:42:43 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.174, time=2013-06-03 22:10:25 UTC)
ProjectVersion(version=4.0.0.dev.194, dependency=3.2.9, time=2013-06-07 10:26:18 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.175, time=2013-06-04 17:33:35 UTC)
ProjectVersion(version=4.0.0.dev.195, dependency=3.2.9, time=2013-06-11 12:36:38 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.177, time=2013-06-10 16:41:35 UTC)
ProjectVersion(version=4.0.0.dev.198, dependency=3.2.9, time=2013-07-24 14:10:56 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.212, time=2013-07-18 18:45:55 UTC)
ProjectVersion(version=4.0.0.dev.201, dependency=3.2.9, time=2013-07-25 08:38:08 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.212, time=2013-07-18 18:45:55 UTC)
ProjectVersion(version=4.0.0.dev.202, dependency=3.2.9, time=2013-07-25 09:02:31 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.212, time=2013-07-18 18:45:55 UTC)
ProjectVersion(version=4.0.0.dev.208, dependency=3.2.10, time=2013-07-30 08:05:02 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.218, time=2013-07-27 01:12:29 UTC)
ProjectVersion(version=4.0.0.dev.212, dependency=3.2.12, time=2013-10-09 12:18:19 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.370, time=2013-10-08 21:30:48 UTC)
ProjectVersion(version=4.0.0.dev.215, dependency=3.2.12, time=2013-10-09 12:28:49 UTC),	Latest, DependencyVersion(version=3.3.0.alpha.370, time=2013-10-08 21:30:48 UTC)
ProjectVersion(version=4.0.0.dev.216, dependency=3.2.12, time=2013-10-25 11:51:30 UTC),	Latest, DependencyVersion(version=3.3.0.rc.1, time=2013-10-12 15:49:00 UTC)
ProjectVersion(version=4.0.0.dev.217, dependency=3.2.12, time=2013-10-30 13:04:05 UTC),	Latest, DependencyVersion(version=3.3.0.rc.1, time=2013-10-12 15:49:00 UTC)
ProjectVersion(version=4.0.0.dev.218, dependency=3.2.12, time=2013-11-13 14:02:16 UTC),	Latest, DependencyVersion(version=3.3.0.rc.1, time=2013-10-12 15:49:00 UTC)
ProjectVersion(version=4.0.0.dev.219, dependency=3.2.12, time=2013-11-13 14:11:23 UTC),	Latest, DependencyVersion(version=3.3.0.rc.1, time=2013-10-12 15:49:00 UTC)
ProjectVersion(version=4.0.0.dev.224, dependency=3.2.12, time=2013-11-21 21:17:14 UTC),	Latest, DependencyVersion(version=3.3.0.rc.1, time=2013-10-12 15:49:00 UTC)
ProjectVersion(version=4.0.0.dev.227, dependency=3.2.12, time=2013-11-25 09:25:11 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.229, dependency=3.2.12, time=2013-11-25 09:47:37 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.231, dependency=3.2.12, time=2013-11-25 13:19:09 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.236, dependency=3.2.12, time=2013-11-26 15:21:14 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.239, dependency=3.2.12, time=2013-11-29 10:21:45 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.240, dependency=3.2.12, time=2013-11-29 10:22:19 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.242, dependency=3.2.12, time=2013-12-03 15:12:24 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.243, dependency=3.2.12, time=2013-12-05 08:30:49 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.244, dependency=3.2.12, time=2013-12-05 11:43:21 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.246, dependency=3.2.12, time=2013-12-16 13:44:37 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.249, dependency=3.2.13, time=2013-12-23 10:44:47 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.254, dependency=3.2.13, time=2013-12-23 10:58:47 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.255, dependency=3.2.13, time=2013-12-23 11:04:46 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.256, dependency=3.2.13, time=2013-12-23 12:18:22 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.258, dependency=3.2.13, time=2013-12-23 14:03:12 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.260, dependency=3.2.13, time=2014-01-24 12:49:21 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.264, dependency=3.2.14, time=2014-01-27 15:46:11 UTC),	Latest, DependencyVersion(version=3.3.0.rc.2, time=2013-11-23 02:14:04 UTC)
ProjectVersion(version=4.0.0.dev.267, dependency=3.2.14, time=2014-02-14 11:47:01 UTC),	Latest, DependencyVersion(version=3.3.0.rc.3, time=2014-02-07 23:54:04 UTC)
ProjectVersion(version=4.0.0.dev.269, dependency=3.2.14, time=2014-02-18 08:25:49 UTC),	Latest, DependencyVersion(version=3.3.0.rc.4, time=2014-02-15 01:18:48 UTC)
ProjectVersion(version=4.0.0.dev.275, dependency=3.2.14, time=2014-02-21 11:48:30 UTC),	Latest, DependencyVersion(version=3.3.0.rc.4, time=2014-02-15 01:18:48 UTC)
ProjectVersion(version=4.0.0.dev.277, dependency=3.2.14, time=2014-02-21 14:31:19 UTC),	Latest, DependencyVersion(version=3.3.0.rc.4, time=2014-02-15 01:18:48 UTC)
ProjectVersion(version=4.0.0.dev.279, dependency=3.2.14, time=2014-02-21 14:52:42 UTC),	Latest, DependencyVersion(version=3.3.0.rc.4, time=2014-02-15 01:18:48 UTC)
ProjectVersion(version=4.0.0.dev.283, dependency=3.2.14, time=2014-02-21 18:44:08 UTC),	Latest, DependencyVersion(version=3.3.0.rc.4, time=2014-02-15 01:18:48 UTC)
ProjectVersion(version=4.0.0.dev.284, dependency=3.2.14, time=2014-02-24 10:15:53 UTC),	Latest, DependencyVersion(version=3.3.0.rc.5, time=2014-02-21 23:09:30 UTC)
ProjectVersion(version=4.0.0.dev.285, dependency=3.2.14, time=2014-02-24 11:13:17 UTC),	Latest, DependencyVersion(version=3.3.0.rc.5, time=2014-02-21 23:09:30 UTC)
ProjectVersion(version=4.0.0.dev.288, dependency=3.2.14, time=2014-02-24 15:29:26 UTC),	Latest, DependencyVersion(version=3.3.0.rc.5, time=2014-02-21 23:09:30 UTC)
ProjectVersion(version=4.0.0.dev.291, dependency=3.2.14, time=2014-02-25 09:32:35 UTC),	Latest, DependencyVersion(version=3.3.0.rc.5, time=2014-02-21 23:09:30 UTC)
ProjectVersion(version=4.0.0.dev.313, dependency=3.2.14, time=2014-03-06 10:11:39 UTC),	Latest, DependencyVersion(version=3.3.0.rc.6, time=2014-03-03 22:36:43 UTC)
ProjectVersion(version=4.0.0.dev.329, dependency=3.2.16, time=2014-03-18 08:43:22 UTC),	Latest, DependencyVersion(version=3.3.3, time=2014-03-14 23:32:12 UTC)
ProjectVersion(version=4.0.0.dev.331, dependency=3.3.4, time=2014-04-02 08:34:17 UTC),	Latest, null
ProjectVersion(version=4.0.0.dev.336, dependency=3.3.4, time=2014-04-18 10:08:04 UTC),	Latest, DependencyVersion(version=3.3.5, time=2014-04-15 02:38:21 UTC)
ProjectVersion(version=4.0.0.dev.339, dependency=3.3.4, time=2014-07-03 11:53:24 UTC),	Latest, DependencyVersion(version=3.3.9, time=2014-06-28 00:25:21 UTC)
ProjectVersion(version=4.0.0.dev.343, dependency=3.3.4, time=2014-09-26 09:01:26 UTC),	Latest, DependencyVersion(version=3.4.5, time=2014-09-20 01:03:32 UTC)
ProjectVersion(version=4.0.0.dev.344, dependency=3.3.4, time=2014-09-26 09:03:15 UTC),	Latest, DependencyVersion(version=3.4.5, time=2014-09-20 01:03:32 UTC)
ProjectVersion(version=4.0.0.dev.349, dependency=3.3.4, time=2014-09-26 15:07:51 UTC),	Latest, DependencyVersion(version=3.4.5, time=2014-09-20 01:03:32 UTC)
ProjectVersion(version=4.0.0.dev.350, dependency=3.3.4, time=2014-09-26 15:08:21 UTC),	Latest, DependencyVersion(version=3.4.5, time=2014-09-20 01:03:32 UTC)
ProjectVersion(version=4.0.0.dev.351, dependency=3.3.4, time=2014-09-26 15:10:38 UTC),	Latest, DependencyVersion(version=3.4.5, time=2014-09-20 01:03:32 UTC)
ProjectVersion(version=4.0.0.dev.354, dependency=3.3.4, time=2014-09-26 15:35:02 UTC),	Latest, DependencyVersion(version=3.4.5, time=2014-09-20 01:03:32 UTC)
ProjectVersion(version=4.0.0.dev.357, dependency=3.3.4, time=2014-10-01 09:32:51 UTC),	Latest, DependencyVersion(version=3.4.5, time=2014-09-20 01:03:32 UTC)
ProjectVersion(version=4.0.0.dev.366, dependency=3.3.4, time=2014-11-03 09:02:05 UTC),	Latest, DependencyVersion(version=3.4.7, time=2014-10-31 21:28:51 UTC)
ProjectVersion(version=4.0.0.dev.368, dependency=3.3.4, time=2014-11-03 10:58:23 UTC),	Latest, DependencyVersion(version=3.4.7, time=2014-10-31 21:28:51 UTC)
ProjectVersion(version=4.0.0.dev.372, dependency=3.3.4, time=2014-11-04 12:54:01 UTC),	Latest, DependencyVersion(version=3.4.7, time=2014-10-31 21:28:51 UTC)
ProjectVersion(version=4.0.0.dev.374, dependency=3.3.4, time=2014-11-05 10:55:38 UTC),	Latest, DependencyVersion(version=3.4.7, time=2014-10-31 21:28:51 UTC)
ProjectVersion(version=4.0.0.dev.382, dependency=3.3.4, time=2014-12-12 10:52:54 UTC),	Latest, DependencyVersion(version=3.4.9, time=2014-11-25 01:40:51 UTC)
ProjectVersion(version=4.0.0.dev.385, dependency=3.3.4, time=2015-01-21 14:04:45 UTC),	Latest, DependencyVersion(version=3.4.10, time=2015-01-17 03:54:34 UTC)
ProjectVersion(version=4.0.0.dev.388, dependency=3.3.4, time=2015-02-10 11:23:14 UTC),	Latest, DependencyVersion(version=3.4.11, time=2015-01-31 02:50:01 UTC)
ProjectVersion(version=4.0.0.dev.393, dependency=3.3.4, time=2015-06-09 10:03:44 UTC),	Latest, DependencyVersion(version=3.4.14, time=2015-05-23 02:17:10 UTC)
ProjectVersion(version=4.0.0.dev.395, dependency=3.3.4, time=2015-07-13 10:36:46 UTC),	Latest, DependencyVersion(version=3.4.16, time=2015-07-10 23:22:33 UTC)
ProjectVersion(version=4.0.0.dev.396, dependency=3.3.4, time=2015-07-13 13:54:06 UTC),	Latest, DependencyVersion(version=3.4.16, time=2015-07-10 23:22:33 UTC)
ProjectVersion(version=4.0.0.dev.407, dependency=3.3.4, time=2015-10-27 08:12:48 UTC),	Latest, DependencyVersion(version=3.4.19, time=2015-10-10 01:18:35 UTC)
ProjectVersion(version=4.0.0.dev.416, dependency=3.3.4, time=2016-02-17 08:52:09 UTC),	Latest, DependencyVersion(version=4.0.0.alpha.1, time=2015-12-09 23:19:24 UTC)
ProjectVersion(version=4.1.0.dev.299, dependency=3.2.14, time=2014-03-03 16:09:54 UTC),	Latest, DependencyVersion(version=3.3.0.rc.5, time=2014-02-21 23:09:30 UTC)
ProjectVersion(version=4.1.0.dev.305, dependency=3.2.14, time=2014-03-03 17:27:43 UTC),	Latest, DependencyVersion(version=3.3.0.rc.5, time=2014-02-21 23:09:30 UTC)
ProjectVersion(version=4.1.0.dev.309, dependency=3.2.14, time=2014-03-04 16:07:13 UTC),	Latest, DependencyVersion(version=3.3.0.rc.6, time=2014-03-03 22:36:43 UTC)
ProjectVersion(version=4.1.0.dev.314, dependency=3.2.14, time=2014-03-06 14:49:32 UTC),	Latest, DependencyVersion(version=3.3.0.rc.6, time=2014-03-03 22:36:43 UTC)
ProjectVersion(version=4.1.0.dev.316, dependency=3.2.14, time=2014-03-06 15:29:42 UTC),	Latest, DependencyVersion(version=3.3.0.rc.6, time=2014-03-03 22:36:43 UTC)
ProjectVersion(version=4.1.0.dev.318, dependency=3.2.14, time=2014-03-07 10:29:56 UTC),	Latest, DependencyVersion(version=3.3.0.rc.6, time=2014-03-03 22:36:43 UTC)
ProjectVersion(version=4.1.0.dev.321, dependency=3.2.14, time=2014-03-07 10:47:55 UTC),	Latest, DependencyVersion(version=3.3.0.rc.6, time=2014-03-03 22:36:43 UTC)
ProjectVersion(version=4.1.0.dev.322, dependency=3.2.14, time=2014-03-07 13:08:21 UTC),	Latest, DependencyVersion(version=3.3.0.rc.6, time=2014-03-03 22:36:43 UTC)
ProjectVersion(version=4.1.0.dev.324, dependency=3.2.14, time=2014-03-07 17:00:41 UTC),	Latest, DependencyVersion(version=3.3.0.rc.6, time=2014-03-03 22:36:43 UTC)
ProjectVersion(version=4.1.0.dev.332, dependency=3.3.4, time=2014-04-02 08:53:58 UTC),	Latest, null
ProjectVersion(version=4.1.0.dev.334, dependency=3.3.4, time=2014-04-03 15:13:13 UTC),	Latest, null
ProjectVersion(version=4.1.0.dev.340, dependency=3.3.4, time=2014-07-25 08:19:50 UTC),	Latest, DependencyVersion(version=3.4.0.rc.1, time=2014-07-12 01:42:36 UTC)
ProjectVersion(version=4.1.0.dev.341, dependency=3.3.4, time=2014-09-09 08:21:06 UTC),	Latest, DependencyVersion(version=3.4.3, time=2014-09-05 01:13:44 UTC)
ProjectVersion(version=4.1.0.dev.342, dependency=3.3.4, time=2014-09-26 09:00:40 UTC),	Latest, DependencyVersion(version=3.4.5, time=2014-09-20 01:03:32 UTC)
ProjectVersion(version=4.1.0.dev.355, dependency=3.3.4, time=2014-09-29 09:16:51 UTC),	Latest, DependencyVersion(version=3.4.5, time=2014-09-20 01:03:32 UTC)
ProjectVersion(version=4.1.0.dev.356, dependency=3.3.4, time=2014-10-01 09:32:51 UTC),	Latest, DependencyVersion(version=3.4.5, time=2014-09-20 01:03:32 UTC)
ProjectVersion(version=4.1.0.dev.358, dependency=3.3.4, time=2014-10-24 15:44:58 UTC),	Latest, DependencyVersion(version=3.4.6, time=2014-10-17 01:32:56 UTC)
ProjectVersion(version=4.1.0.dev.359, dependency=3.3.4, time=2014-10-27 09:42:11 UTC),	Latest, DependencyVersion(version=3.4.6, time=2014-10-17 01:32:56 UTC)
ProjectVersion(version=4.1.0.dev.360, dependency=3.3.4, time=2014-10-29 11:48:08 UTC),	Latest, DependencyVersion(version=3.4.6, time=2014-10-17 01:32:56 UTC)
ProjectVersion(version=4.1.0.dev.367, dependency=3.3.4, time=2014-11-03 09:03:34 UTC),	Latest, DependencyVersion(version=3.4.7, time=2014-10-31 21:28:51 UTC)
ProjectVersion(version=4.1.0.dev.375, dependency=3.3.4, time=2014-11-05 13:32:15 UTC),	Latest, DependencyVersion(version=3.4.7, time=2014-10-31 21:28:51 UTC)
ProjectVersion(version=4.1.0.dev.376, dependency=3.3.4, time=2014-11-07 14:53:05 UTC),	Latest, DependencyVersion(version=3.4.7, time=2014-10-31 21:28:51 UTC)
ProjectVersion(version=4.1.0.dev.381, dependency=3.3.4, time=2014-12-12 10:52:26 UTC),	Latest, DependencyVersion(version=3.4.9, time=2014-11-25 01:40:51 UTC)
ProjectVersion(version=4.1.0.dev.384, dependency=3.3.4, time=2015-01-13 13:14:23 UTC),	Latest, DependencyVersion(version=3.4.9, time=2014-11-25 01:40:51 UTC)
ProjectVersion(version=4.1.0.dev.386, dependency=3.3.4, time=2015-01-21 14:51:45 UTC),	Latest, DependencyVersion(version=3.4.10, time=2015-01-17 03:54:34 UTC)
ProjectVersion(version=4.1.0.dev.387, dependency=3.3.4, time=2015-02-10 11:22:10 UTC),	Latest, DependencyVersion(version=3.4.11, time=2015-01-31 02:50:01 UTC)
ProjectVersion(version=4.1.0.dev.389, dependency=3.3.4, time=2015-03-24 14:24:17 UTC),	Latest, DependencyVersion(version=3.4.13, time=2015-02-27 02:29:12 UTC)
ProjectVersion(version=4.1.0.dev.390, dependency=3.3.4, time=2015-04-01 08:29:19 UTC),	Latest, DependencyVersion(version=3.4.13, time=2015-02-27 02:29:12 UTC)
ProjectVersion(version=4.1.0.dev.391, dependency=3.3.4, time=2015-04-24 13:08:40 UTC),	Latest, DependencyVersion(version=3.4.13, time=2015-02-27 02:29:12 UTC)
ProjectVersion(version=4.1.0.dev.392, dependency=3.3.4, time=2015-06-09 10:06:11 UTC),	Latest, DependencyVersion(version=3.4.14, time=2015-05-23 02:17:10 UTC)
ProjectVersion(version=4.1.0.dev.394, dependency=3.3.4, time=2015-06-09 12:34:52 UTC),	Latest, DependencyVersion(version=3.4.14, time=2015-05-23 02:17:10 UTC)
ProjectVersion(version=4.1.0.dev.397, dependency=3.3.4, time=2015-07-13 14:13:17 UTC),	Latest, DependencyVersion(version=3.4.16, time=2015-07-10 23:22:33 UTC)
